origen,destino,nombre,longitud,velocidad_max,tipo_via,sentido_unico,vulnerabilidad
263943374,263937576,Los Colibries,21.59610512625932,30,residential,False,0.8
263943374,263944403,Los Colibries,74.45523951224985,30,residential,False,0.8
263943374,263937578,Los Tucanes,22.94525347064508,40,residential,False,0.8
263943509,263937578,Los Tucanes,74.35309857283164,40,residential,False,0.8
263943509,5589487628,Los Tucanes,186.50061864912885,40,residential,False,0.8
263943509,5589487621,Las Golondrinas,194.0192004945332,40,residential,False,0.8
263943509,263933890,Las Golondrinas,149.84374711088935,40,residential,False,0.8
263943854,4083589552,Las Golondrinas,45.43077313296883,40,residential,False,0.8
263943854,5589487628,Los Tucanes,69.42442051262007,40,residential,False,0.8
263943854,5589487621,Las Golondrinas,68.93823038681316,40,residential,False,0.8
263944227,263944229,Calle Los Flamencos,12.922819833312866,30,residential,True,0.8
263944227,387411436,Avenida República de Panamá,280.8423184077643,50,primary,True,0.2
263944229,263944467,Avenida República de Panamá,16.138395325732926,50,primary,True,0.2
263944403,263943374,Los Colibries,74.45523951224985,30,residential,False,0.8
263944403,263943303,Los Colibries,42.55676579467311,30,residential,False,0.8
263944403,263943302,Los Colibries,52.00747359516741,30,residential,False,0.8
263944465,263944227,Avenida República de Panamá,16.030317739592398,50,primary,True,0.2
263944465,263937587,Calle Los Flamencos,84.240943902212,30,residential,True,0.8
263944467,263944465,Calle Los Flamencos,13.270087484339784,30,residential,True,0.8
263944467,4353230720,Avenida República de Panamá,37.855882235630034,50,primary,True,0.2
263945899,263945908,Calle sin nombre,251.48458211382467,60,motorway_link,True,0.8
263945899,9368008279,Vía Expresa Luis Fernán Bedoya Reyes,471.2805407260565,80,motorway,True,0.1
263945908,108019302,Avenida Paseo de la República,166.9625556259341,40,primary,True,0.2
288794168,288794170,Calle Manuel Augusto Olaechea,62.43994258826517,40,residential,False,0.8
288794168,2930117064,Calle Manuel Augusto Olaechea,52.22333631954548,40,residential,False,0.8
288794168,288794364,Calle Aurelio Fernandez Concha,89.1425304272878,40,residential,False,0.8
288794170,386142895,Calle Miguel Aljovín,77.39260730500686,30,residential,False,0.8
288794170,288794174,Calle Manuel Augusto Olaechea,104.68211875009357,40,residential,False,0.8
288794170,288794168,Calle Manuel Augusto Olaechea,62.43994258826517,40,residential,False,0.8
288794170,288794532,Calle Miguel Aljovín,61.76946644705159,30,residential,False,0.8
288794174,288794176,Calle Manuel Augusto Olaechea,97.76188453810111,40,residential,False,0.8
288794174,288794170,Calle Manuel Augusto Olaechea,104.68211875009357,40,residential,False,0.8
288794174,386152309,Magan y Balta,53.67958669827506,30,residential,False,0.8
288794176,288794179,Calle Manuel Augusto Olaechea,105.32325883915908,40,residential,False,0.8
288794176,288794174,Calle Manuel Augusto Olaechea,97.76188453810111,40,residential,False,0.8
288794176,288794536,Calle Manuel de Freyre Santander,120.93054682911756,30,residential,False,0.8
288794179,5850162507,Calle Augusto Gildemeister,62.08792377531108,30,residential,False,0.8
288794179,288794176,Calle Manuel Augusto Olaechea,105.32325883915908,40,residential,False,0.8
288794179,288794180,Calle Manuel Augusto Olaechea,83.34299102967505,40,residential,False,0.8
288794180,288794181,Calle Manuel Augusto Olaechea,75.83198443604961,40,residential,False,0.8
288794180,288794371,Calle F. Gerbolini,149.4340729163237,30,residential,True,0.8
288794180,288794179,Calle Manuel Augusto Olaechea,83.34299102967505,40,residential,False,0.8
288794181,288794180,Calle Manuel Augusto Olaechea,75.83198443604961,40,residential,False,0.8
288794181,386148704,José María de la Jara y Ureta,76.06494276942996,40,residential,False,0.8
288794181,288794183,Calle Manuel Augusto Olaechea,85.87237909189703,40,residential,False,0.8
288794183,288794185,Calle Manuel Augusto Olaechea,93.4216850955508,40,residential,False,0.8
288794183,288794181,Calle Manuel Augusto Olaechea,85.87237909189703,40,residential,False,0.8
288794185,288794186,Calle Manuel Augusto Olaechea,121.17027657890075,40,residential,False,0.8
288794185,288794183,Calle Manuel Augusto Olaechea,93.4216850955508,40,residential,False,0.8
288794185,386142252,Jirón Ciro Alegría,62.91021284291631,40,residential,True,0.8
288794186,288794185,Calle Manuel Augusto Olaechea,121.17027657890075,40,residential,False,0.8
288794186,386136079,Avenida La Merced,134.13157779217312,60,secondary,True,0.4
288794225,2930117064,Calle Ignacio La Puente,95.99026962067762,30,residential,False,0.8
288794225,4327105867,Calle Ignacio La Puente,138.57867669594606,30,residential,False,0.8
288794364,288794368,Calle Aurelio Fernandez Concha,223.36108018892105,30,residential,False,0.8
288794364,288794168,Calle Aurelio Fernandez Concha,89.1425304272878,40,residential,False,0.8
288794364,288794532,Calle P. Larañaga,85.68731675564635,30,residential,False,0.8
288794368,288794536,Calle Manuel de Freyre Santander,103.5330354906218,30,residential,False,0.8
288794368,2534006667,Calle Aurelio Fernandez Concha,67.0108584410833,30,residential,False,0.8
288794368,288794364,Calle Aurelio Fernandez Concha,223.36108018892105,30,residential,False,0.8
288794370,2534008512,Avenida José Antonio Encinas,64.88436563125353,30,residential,True,0.8
288794370,288794371,Calle Aurelio Fernandez Concha,69.78085256495282,30,residential,False,0.8
288794370,2534006667,Calle Aurelio Fernandez Concha,20.304798264821983,30,residential,False,0.8
288794371,288794372,Calle Aurelio Fernandez Concha,158.73064447129997,30,residential,False,0.8
288794371,288794370,Calle Aurelio Fernandez Concha,69.78085256495282,30,residential,False,0.8
288794372,288794371,Calle Aurelio Fernandez Concha,158.73064447129997,30,residential,False,0.8
288794372,288794183,Calle Padre Amelio Plasencia,69.1432089518288,30,residential,True,0.8
288794532,288794364,Calle P. Larañaga,85.68731675564635,30,residential,False,0.8
288794532,288794170,Calle Miguel Aljovín,61.76946644705159,30,residential,False,0.8
288794532,288794536,Calle Miguel Aljovín,127.51935010914552,30,residential,False,0.8
288794536,288794532,Calle Miguel Aljovín,127.51935010914552,30,residential,False,0.8
288794536,288794368,Calle Manuel de Freyre Santander,103.5330354906218,30,residential,False,0.8
288794536,288794176,Calle Manuel de Freyre Santander,120.93054682911756,30,residential,False,0.8
289315317,289315319,Avenida Panamericana Sur,306.5050508566337,80,motorway,True,0.1
289315319,442760511,Calle sin nombre,68.56632471045074,40,motorway_link,True,0.8
289316757,442759994,Avenida Caminos del Inca,11.430234153182628,50,secondary,True,0.4
289316757,1414370591,Avenida Santiago de Surco,66.82786634855584,40,primary,True,0.2
289316760,1414370543,Calle Talara,77.64569779341598,40,residential,False,0.8
289316760,1414370526,Avenida Santiago de Surco,155.82503093643606,40,primary,True,0.2
289317011,3245299643,Avenida Santiago de Surco,34.16347026985964,40,primary,True,0.2
289317011,4109970289,Avenida Velasco Astete,22.636300789365247,60,secondary,True,0.4
289317016,386849198,Avenida Santiago de Surco,15.214409854364206,60,primary,True,0.2
289317016,386849367,Avenida Ayacucho,68.9476333565253,40,secondary,True,0.4
289317060,442759995,Avenida Los Próceres,16.953455042654216,50,secondary,True,0.4
289317060,289316703,Avenida Santiago de Surco,338.2648516490707,60,primary,True,0.2
289317496,316069873,Avenida Surco,18.89103346184437,40,secondary,True,0.4
289317496,6129081521,Avenida Santiago de Surco,59.13346931133158,60,primary,True,0.2
289317585,3245719702,Avenida Tomás Marsano,87.76974707005998,60,primary,True,0.2
289317585,3245719695,Avenida Manuel Villarán,17.829595762749562,60,secondary,True,0.4
289318377,1273831043,Avenida Tomás Marsano,29.006043216005494,40,tertiary,True,0.6
289318379,445251412,Calle Juan Torres Higueras,58.46753302965144,40,residential,False,0.8
289318379,3247349689,Avenida Roca y Boloña,10.292527196319416,60,secondary,True,0.4
289318379,445251812,Avenida Tomás Marsano,142.12560798010878,40,tertiary,True,0.6
289318409,4333984736,Avenida Santiago de Surco,575.3127622534196,60,primary,True,0.2
289318409,387416528,Avenida Tomás Marsano,106.30210245516145,40,primary,True,0.2
289318410,390683812,Avenida Santiago de Surco,31.575323059933584,60,primary,True,0.2
309581559,4344656898,Circuito de Playas,36.75305418482907,80,trunk,True,0.8
309581559,4344656891,Calle sin nombre,40.537540694544965,40,trunk_link,True,0.8
309581576,2990330536,Circuito de Playas,92.40745868520315,80,trunk,True,0.8
309581576,3782679262,Calle sin nombre,69.64292624578256,20,trunk_link,True,0.8
309581597,316808063,Circuito de Playas,197.5253787089323,50,trunk,True,0.8
309581597,1273829669,Bajada San Martín,292.58393143391044,50,secondary,True,0.4
315561470,315562531,Avenida Javier Prado Este,119.1646560291298,90,motorway,True,0.1
315561470,315562713,Calle sin nombre,188.74230108779213,75,motorway_link,True,0.8
315561471,471580193,Avenida Javier Prado Este,22.529799641442267,90,motorway,True,0.1
315561471,5650544275,Calle sin nombre,219.7540470080021,40,motorway_link,True,0.8
315561653,315562531,Calle sin nombre,246.71579613107025,60,motorway_link,True,0.8
315561653,315561713,Carretera Panamericana Sur,441.1942216639685,80,motorway,True,0.1
315561701,315562605,Avenida Circunvalación,17.11632907771183,60,primary,True,0.2
315561710,416960537,Avenida Circunvalación,116.55405727743997,80,primary,True,0.2
315561713,1623035348,Avenida Panamericana Sur,614.6277867988647,80,motorway,True,0.1
315561768,315562713,Avenida Circunvalación,703.0895695433203,80,primary,True,0.2
315561768,258069478,Carretera Panamericana Sur,266.3953978707437,80,motorway,True,0.1
315562090,331607984,Vía de Evitamiento,232.38623911492337,80,motorway,True,0.1
315562090,315562241,Calle sin nombre,208.68965787646505,60,motorway_link,True,0.8
315562241,315562592,Avenida Javier Prado Este,163.75984062224066,90,motorway,True,0.1
315562242,315562241,Avenida Javier Prado Este,230.3133512251441,80,motorway,True,0.1
315562242,331607984,Calle sin nombre,280.024290994878,60,motorway_link,True,0.8
315562531,315561471,Avenida Javier Prado Este,60.82195972440388,90,motorway,True,0.1
315562592,2840596713,Avenida Javier Prado Este,40.19673822016495,90,motorway,True,0.1
315562605,315562687,Avenida Circunvalación,124.96021914631916,80,primary,True,0.2
315562653,315562605,Calle sin nombre,268.4643685356849,60,motorway_link,True,0.8
315562653,2990150875,Avenida Javier Prado Este,59.16721044653302,90,motorway,True,0.1
315562656,315561470,Avenida Javier Prado Este,73.3192778150582,90,motorway,True,0.1
315562687,315562656,Calle sin nombre,283.6015506359011,75,motorway_link,True,0.8
315562687,315561710,Avenida Circunvalación,359.79194859745706,80,primary,True,0.2
315563754,9768125535,Avenida Javier Prado Este,129.51352327116427,60,primary,True,0.2
315563777,2619951875,Óvalo Monitor,11.328438999148446,40,primary,True,0.2
315563781,315563754,Óvalo Monitor,12.272816049577376,40,primary,True,0.2
316069043,316069153,Calle Toledo,23.999546971966105,40,residential,False,0.8
316069043,390684677,Calle Toledo,69.11626680894031,40,residential,False,0.8
316069043,387442508,Avenida Paseo la Castellana,242.73004988580112,50,secondary,True,0.4
316069045,263627092,Óvalo Los Cabitos,17.501041590097728,40,primary,True,0.2
316069153,316069043,Calle Toledo,23.999546971966105,40,residential,False,0.8
316069153,4067069414,Calle Mazo,55.99368525189768,30,residential,False,0.8
316069153,5476735790,Avenida Paseo la Castellana,148.0063280147012,60,secondary,True,0.4
316069449,3630203630,Avenida Aviación,129.38296300748365,55,primary,True,0.2
316069659,417251208,Jirón Andrés Vesalio,19.241712028567445,40,residential,True,0.8
316069659,3630222472,Avenida Aviación,67.52921238934252,60,primary,True,0.2
316069662,4042550491,Auxiliar Avenida Angamos Este,29.152452491005484,40,secondary,True,0.4
316069662,316069663,Avenida Aviación,62.774244361676935,60,primary,True,0.2
316069663,445257383,José Neyra,59.00776541784436,40,residential,True,0.8
316069663,445257108,Avenida Aviación,96.41354403376292,60,primary,True,0.2
316069674,386853552,Avenida Alfredo Benavides,11.248862309837548,60,primary,True,0.2
316069674,6290641357,Avenida Caminos del Inca,74.11161140533517,60,secondary,True,0.4
316069680,1839151876,Avenida Alfredo Benavides,133.30022389926074,60,primary,True,0.2
316069680,316069674,Avenida Caminos del Inca,13.393889732118195,60,secondary,True,0.4
316069681,3246794233,Calle sin nombre,31.27260043519281,40,primary_link,True,0.8
316069681,386851431,Avenida Alfredo Benavides,23.33641555604632,60,primary,True,0.2
316069682,386850384,Avenida Velasco Astete,15.927240706870432,60,secondary,True,0.4
316069682,1273926188,Avenida Alfredo Benavides,115.20969853802642,60,primary,True,0.2
316069714,316069730,Avenida Ayacucho,15.159840517512537,40,secondary,True,0.4
316069714,440186544,Avenida Mariscal Ramón Castilla,95.43702381212276,60,secondary,True,0.4
316069716,316069851,Avenida Mariscal Ramón Castilla,25.002541658718805,60,secondary,True,0.4
316069716,390685341,Avenida Paseo la Castellana,145.85658410857653,60,secondary,True,0.4
316069719,386138111,Avenida Mariscal Ramón Castilla,194.56401691844096,60,secondary,True,0.4
316069729,390682444,Avenida Mariscal Ramón Castilla,15.474544984668867,60,secondary,True,0.4
316069729,390682441,Avenida Los Vicus,118.79142326347862,40,residential,True,0.8
316069730,3247349768,Avenida Ayacucho,17.371590891051476,50,secondary,True,0.4
316069730,414231200,Avenida Mariscal Ramón Castilla,15.465859791141051,60,secondary,True,0.4
316069851,1273976491,Avenida Paseo la Castellana,15.072909063607714,60,secondary,True,0.4
316069851,1273716886,Avenida Mariscal Ramón Castilla,68.22109221278969,60,secondary,True,0.4
316069873,4201360353,Avenida Surco,9.529855619001813,40,secondary,True,0.4
316069873,4354297689,Avenida Santiago de Surco,15.188973243176852,60,primary,True,0.2
316069882,7728715334,Avenida Surco,31.548921559572623,40,secondary,True,0.4
316069882,12732047915,Avenida Surco,26.261276724935517,40,secondary,False,0.4
316069895,3150149347,Avenida Surco,40.95655666912454,40,secondary,False,0.4
316069895,3265187149,Jirón de San Juan,113.16836836977488,30,tertiary,False,0.6
316069895,3150149353,Jirón de San Juan,138.40985093868596,30,tertiary,False,0.6
316069944,1273900139,Jirón Marqués de Guadalcasar,15.570446034057754,30,residential,False,0.8
316069944,3153724386,Avenida Surco,122.46729677175756,40,secondary,True,0.4
316069944,1273681236,Jirón Marqués de Guadalcasar,72.67632208325492,30,residential,False,0.8
316069962,316070195,Jirón Marqués de Guadalcasar,55.989411253030426,30,residential,False,0.8
316069962,2761657117,Jirón Juan Soto Bermeo,120.63760624722303,30,tertiary,False,0.6
316069962,3150149342,Jirón Juan Soto Bermeo,133.49635135250207,30,tertiary,False,0.6
316070195,316069962,Jirón Marqués de Guadalcasar,55.989411253030426,30,residential,False,0.8
316070195,1273978375,Jirón Manuel de Amat y Juniet,55.90207615868552,40,residential,False,0.8
316070195,316070196,Jirón Marqués de Guadalcasar,142.0036512921786,30,residential,False,0.8
316070195,3153724389,Jirón Manuel de Amat y Juniet,144.96355407878673,40,residential,True,0.8
316070196,1273681236,Jirón Marqués de Guadalcasar,53.85459920098088,30,residential,False,0.8
316070196,316070195,Jirón Marqués de Guadalcasar,142.0036512921786,30,residential,False,0.8
316070196,316070199,Calle Maro D. Concordia,141.1483773570868,40,residential,False,0.8
316070199,5015017092,Jirón Manuel de Amat y Juniet,52.16501495603272,40,residential,True,0.8
316070199,316070196,Calle Maro D. Concordia,141.1483773570868,40,residential,False,0.8
316070260,1273633887,Jirón Juan Soto Bermeo,47.63745979313917,30,tertiary,False,0.6
316070260,1753159014,Jirón Juan Soto Bermeo,108.63647628414016,30,tertiary,False,0.6
316070261,1753159128,Jirón Juan Soto Bermeo,18.405909088373665,30,tertiary,False,0.6
316070261,3150149353,Jirón de San Juan,217.5563238100416,30,tertiary,True,0.6
316070354,2022008993,Jirón de San Juan,51.87158034266863,30,tertiary,False,0.6
316070354,1838387115,Calle Rio Nazca,127.88621885476311,40,tertiary,True,0.6
316071836,263928959,Avenida Angamos Este,28.71796771946404,40,primary,True,0.2
316071836,473984924,Avenida Aviación,83.06996903521423,55,primary,True,0.2
316072264,3953009385,Avenida Panamericana Sur,124.55657078384723,80,motorway,True,0.1
316072368,316072264,Calle sin nombre,313.31052607673263,40,motorway_link,True,0.8
316072368,4362183215,Avenida Primavera,141.7043942257151,50,primary,True,0.2
316072387,1752714486,Avenida Primavera,82.89471498287432,60,primary,True,0.2
316072429,3953009368,Calle sin nombre,93.27267916313424,40,motorway_link,True,0.8
316072429,316072264,Avenida Panamericana Sur,639.3553640141424,80,motorway,True,0.1
316072788,1673695523,Avenida Panamericana Sur,41.16786872254365,80,motorway,True,0.1
316072799,1414370514,Avenida Panamericana Sur,60.17655411964134,80,motorway,True,0.1
316072799,4197399889,Avenida Andrés Tinoco,41.89746057235266,40,tertiary,True,0.6
316072810,316072842,Calle sin nombre,236.050216702766,60,motorway_link,True,0.8
316072810,316072849,Avenida Panamericana Sur,630.720842028698,80,motorway,True,0.1
316072842,316072864,Calle sin nombre,74.49414272984468,50,motorway_link,True,0.8
316072842,463007688,Calle sin nombre,48.55135827068155,40,motorway_link,True,0.8
316072849,4144689606,Avenida Panamericana Sur,14.734874701323513,80,motorway,True,0.1
316072864,671080550,Avenida Alfredo Benavides,110.61660210274718,60,primary,True,0.2
316072868,316072940,Calle sin nombre,80.31187068354511,50,motorway_link,True,0.8
316072868,463008276,Avenida Alfredo Benavides,55.1259485845525,60,primary,True,0.2
316072869,8088707315,Avenida Alfredo Benavides,4.920927990802375,60,primary,True,0.2
316072940,5581422770,Calle sin nombre,23.889679439975197,60,motorway_link,True,0.8
316072961,1412831608,Calle sin nombre,335.6315238652808,60,motorway_link,True,0.8
316072961,674505009,Avenida Panamericana Sur,1038.1528695615923,80,motorway,True,0.1
316073060,3627437020,Calle sin nombre,463.61238228700665,40,motorway_link,True,0.8
316073060,316073328,Avenida Panamericana Sur,529.2201623494767,80,motorway,True,0.1
316073153,3627437019,Avenida Buena Vista,166.92506051535003,50,secondary,True,0.4
316073153,4352768318,Calle sin nombre,48.859058643062994,40,motorway_link,True,0.8
316073328,316073386,Avenida Panamericana Sur,346.011452377048,80,motorway,True,0.1
316073377,316073386,Calle sin nombre,328.1050570500026,40,motorway_link,True,0.8
316073377,316072387,Avenida Primavera,178.25076477629503,50,primary,True,0.2
316073386,3953009358,Avenida Panamericana Sur,13.187532706872696,80,motorway,True,0.1
316624764,471581977,Avenida Aviación,46.769860003004894,55,primary,True,0.2
316624764,4022580203,Avenida Javier Prado Este,44.52330731938433,60,primary,True,0.2
316625042,263933850,Avenida San Borja Sur,171.51663352458644,40,secondary,True,0.4
316625042,316625044,Avenida San Borja Sur,71.33257057017914,60,secondary,True,0.4
316625044,412554299,Calle Fragonard,72.71632428713252,40,residential,False,0.8
316625044,263933848,Jirón Frederic Remington,137.73670838311494,40,tertiary,True,0.6
316625044,412554058,Avenida San Borja Sur,296.8775767075352,60,secondary,True,0.4
316625051,316625114,Avenida del Parque Norte,6.021230885274083,60,secondary,True,0.4
316625114,1273848798,Avenida San Borja Norte,70.6049981078389,40,secondary,True,0.4
316625114,316625118,Avenida del Parque Norte,93.87748847120932,60,secondary,True,0.4
316625118,485615583,Avenida del Parque Norte,7.501701308195729,60,secondary,True,0.4
316625128,4214376190,Avenida del Parque Norte,66.05333871771485,60,secondary,True,0.4
316625128,485613177,Calle Doctor Carlos A. Ferreyra U.,78.01575557522132,40,residential,False,0.8
316625302,1273472705,Avenida Pablo Carriquirry Maurer,41.91901615298166,30,secondary,True,0.4
316625302,316625303,Avenida del Parque Norte,39.72208062992988,50,secondary,True,0.4
316625303,263933784,Avenida Pablo Carriquirry,92.5182065398995,40,secondary,True,0.4
316625581,4083509602,Avenida Pablo Carriquirry Maurer,12.366477270168575,40,secondary,True,0.4
316625595,316625723,Calle sin nombre,30.83983496018717,30,secondary_link,False,0.8
316625595,263933884,Avenida Pablo Carriquirry Maurer,105.23192544152204,40,secondary,True,0.4
316625723,316625724,Avenida Pablo Carriquirry Maurer,71.93555588487474,40,secondary,True,0.4
316625723,316625595,Calle sin nombre,30.83983496018717,30,secondary_link,False,0.8
316625724,419482920,Calle Las Oropendolas,64.66355033146735,40,residential,False,0.8
316625724,419482939,Avenida Pablo Carriquirry Maurer,229.6842613978133,40,secondary,True,0.4
316625730,316625302,Avenida Pablo Carriquirry Maurer,85.09647975080883,50,secondary,True,0.4
316625730,263933795,Avenida del Parque Norte,67.55384899713353,30,secondary,True,0.4
316627416,316627418,Avenida José Gálvez Barrenechea,79.27560340983297,60,secondary,True,0.4
316627416,1273679822,Calle sin nombre,17.463374316461728,40,secondary_link,False,0.8
316627418,3725508800,Avenida Guardia Civil,131.0010918491207,60,secondary,True,0.4
316627418,419482859,Calle 21,90.12459083519144,40,tertiary,True,0.6
316627425,4353259373,Avenida Guardia Civil,18.14175538892065,60,secondary,True,0.4
316627425,4353259378,Calle sin nombre,20.12848387928602,40,secondary_link,True,0.8
316627427,3811321983,Avenida Guardia Civil,31.82729546054645,60,secondary,True,0.4
316627427,419482726,Calle Doctor Ricardo J. Angulo R.,259.9321589185923,30,residential,False,0.8
316627505,263931534,Avenida Tomás Marsano,18.84531035085,60,primary,True,0.2
316627505,3811321991,Avenida Guardia Civil,67.18440278670992,60,secondary,True,0.4
316627507,316627516,Avenida Guardia Civil,232.14172958660495,40,secondary_link,True,0.8
316627507,316627511,Avenida Guardia Civil,153.54614614429735,60,secondary,True,0.4
316627511,1666723080,Ovalo José Quiñones,10.705419631965531,60,secondary,True,0.4
316627516,419483010,Avenida José Gálvez Barrenechea,105.31633099096928,60,secondary,True,0.4
316627520,4354035769,Avenida José Gálvez Barrenechea,134.85384244947494,60,secondary,True,0.4
316627523,1759671756,Jirón Daniel Alcides Carrión,41.87180883372451,40,residential,False,0.8
316627523,316627529,Avenida José Gálvez Barrenechea,120.3970953513329,60,secondary,True,0.4
316627529,5599098090,Avenida José Gálvez Barrenechea,7.712970423110325,60,secondary,True,0.4
316627530,263928377,Avenida Principal,12.543534414660895,55,secondary,True,0.4
316627530,1759671781,Avenida Angamos Este,107.7546965374294,60,primary,True,0.2
316627673,316627529,Avenida Ricardo Malachowsky,13.054172030447738,40,tertiary,True,0.6
316627673,316627675,Avenida José Gálvez Barrenechea,54.97710232606127,60,secondary,True,0.4
316627675,412529888,Jirón Claudio Galeno,38.567829166695866,30,residential,True,0.8
316627675,316627676,Avenida José Gálvez Barrenechea,44.77447436252507,60,secondary,True,0.4
316627676,4354035770,Avenida José Gálvez Barrenechea,73.12330158206471,60,secondary,True,0.4
316627682,412529893,Jirón Rutherford,115.29635334540671,40,residential,False,0.8
316627682,4354022565,Avenida José Gálvez Barrenechea,68.70829018274449,60,secondary,True,0.4
316627686,1666723093,Ovalo José Quiñones,20.95435317903126,60,secondary,True,0.4
316627688,485612481,Avenida Guardia Civil,218.17603130764243,60,secondary,True,0.4
316627688,1666723096,Ovalo José Quiñones,57.12649142915812,60,secondary,True,0.4
316627718,316627728,Avenida Guardia Civil,220.7925001193811,60,secondary_link,True,0.8
316627718,1666723096,Avenida Guardia Civil,137.1362804698742,30,secondary,True,0.4
316627728,1273679822,Avenida José Gálvez Barrenechea,69.4516824776038,60,secondary,True,0.4
316633867,2980275446,Metropolitano,1.1419052599029154,40,busway,False,0.8
316633867,1839467984,Metropolitano,323.7847994820667,40,busway,True,0.8
316633871,4346146371,Jirón Unión,59.84236269683355,40,residential,True,0.8
316633871,4266825894,Avenida Francisco Bolognesi,64.68395922749957,30,residential,True,0.8
316633878,5524235598,Jirón Gio Batta Isola,63.45908558976547,30,residential,True,0.8
316633878,1815623573,Avenida Panamericana Sur,132.2506740646299,30,primary,True,0.2
316634026,3672931642,Avenida Balta,23.81915498009168,40,secondary,True,0.4
316634026,391007541,Avenida República de Panamá,327.6436666236945,60,primary,True,0.2
316634026,391022450,Jirón Progreso,96.0314433010134,30,residential,True,0.8
316634031,434289145,Jirón Felipe Santiago Salaverry,132.27932170530505,40,residential,True,0.8
316634031,3672906437,Avenida Coronel Fransisco Bolognesi,103.46655791914009,60,primary,True,0.2
316634032,1405227860,Calle Felipe Pardo,19.53008741786096,45,residential,True,0.8
316634032,434289143,Avenida Coronel Fransisco Bolognesi,135.54631292946448,60,primary,True,0.2
316634035,4884495900,Prolongación Anaya,145.20501045382508,40,residential,False,0.8
316634035,678989669,Avenida Panamericana Sur,95.01771155963222,60,primary,True,0.2
316634165,434289102,Avenida Almirante Miguel Grau,113.86560202146237,50,primary,True,0.2
316634165,434289093,Avenida Almirante Miguel Grau,335.6614432000555,50,secondary,True,0.4
316634246,2174304703,Jirón Enrique Barrón,45.80842142307234,40,residential,True,0.8
316634246,2980275446,Avenida Nicolás de Pierola,25.69001760935203,60,secondary,True,0.4
316756910,12374374699,Calle sin nombre,1.5240913105661569,30,secondary,True,0.4
316757396,678989821,Avenida Jorge Chávez,79.75579677776616,50,secondary,True,0.4
316757396,316757405,Jirón Lima,10.80618975905248,40,tertiary,True,0.6
316757397,434289252,Jirón Franklin Roosevelt,19.1985575677308,40,tertiary,False,0.6
316757397,434289251,Jirón Franklin Roosevelt,192.0844118257694,40,tertiary,False,0.6
316757397,678989859,Avenida Jorge Chávez,93.50836569139196,50,secondary,True,0.4
316757403,678989859,Jirón Camino Real,12.2788512334608,50,tertiary,False,0.6
316757403,434289254,Jirón Camino Real,55.70942191008984,40,tertiary,False,0.6
316757403,434289252,Avenida Jorge Chávez,76.47968885981486,50,secondary,True,0.4
316757405,7245129292,Jirón Lima,21.218845948961857,40,tertiary,True,0.6
316757405,316757406,Avenida Jorge Chávez,30.155084277698165,40,secondary,True,0.4
316757406,4203689689,Avenida Jorge Chávez,86.84941068716148,40,secondary,True,0.4
316757541,4328122031,Avenida Santiago de Surco,16.819672302983232,60,primary,True,0.2
316757541,316757587,Avenida Ayacucho,102.80079070269872,40,secondary,True,0.4
316757587,440184181,Calle Querecotillo,123.60875784085944,40,residential,False,0.8
316757587,1753954485,Avenida Ayacucho,101.2185453761618,40,secondary,True,0.4
316757589,414231202,Calle sin nombre,14.601082015932874,40,secondary_link,False,0.8
316757589,316757591,Avenida Ayacucho,116.9763204100738,40,secondary,True,0.4
316757591,316757593,Avenida Ayacucho,217.22856741018805,40,secondary,True,0.4
316757593,440186902,Calle Doña Consuelo,15.751889063221515,40,residential,True,0.8
316757593,4067049942,Avenida Ayacucho,13.50440556806937,40,secondary,True,0.4
316757598,440190029,Avenida Ayacucho,63.67937062961215,50,secondary,True,0.4
316757598,440190934,Jirón Los Faiques,241.60246175446133,40,residential,False,0.8
316757605,316757731,Jirón Fernando Faustor,10.717784931147806,40,tertiary,True,0.6
316757605,1319962145,Avenida Jorge Chávez,33.03679091772096,50,secondary,True,0.4
316757731,2146336257,Jirón Fernando Faustor,222.9076130111651,40,tertiary,True,0.6
316757731,1603987265,Avenida Jorge Chávez,114.91812675663712,50,secondary,True,0.4
316757738,1273691980,Jirón José Gálvez,245.25086548797728,40,residential,True,0.8
316757738,4600942785,Jirón Batalla de Ayacucho,57.333288000145686,30,tertiary,True,0.6
316808063,316808065,Circuito de Playas,166.38812234251753,80,trunk,True,0.8
316808065,1717282160,Calle sin nombre,243.2673812705649,30,trunk_link,True,0.8
316808065,4331658826,Circuito de Playas,53.46297778048149,40,trunk,True,0.8
326021261,6408227575,Avenida Paul Linder Lob,60.34872151527477,40,residential,True,0.8
326021261,3903819663,Calle Luis Graña,10.17946112095015,40,residential,False,0.8
326021261,473974863,Calle Jorge Muelle,236.84865246216995,40,residential,False,0.8
326022171,412528324,Jirón Eduardo Ordoñez,41.24699304289966,40,residential,True,0.8
326022171,412529880,Jirón Claudio Galeno,186.38983011000795,40,residential,False,0.8
331607984,4032068107,Vía de Evitamiento,78.00397880647495,80,motorway,True,0.1
369140126,386854206,Avenida Caminos del Inca,163.24463343747473,60,secondary,True,0.4
369140127,369140603,Jirón Batalla de San Juan,52.21696791877293,40,tertiary,True,0.6
369140127,369140126,Calle Batallón Tarma,70.16460014500022,30,residential,True,0.8
369140128,6216802506,Avenida Monterico Chico,59.857361943249096,40,residential,False,0.8
369140128,10978209247,Avenida Monterico Chico,63.19943327070799,40,residential,False,0.8
